id,name,warehouse_id,scheduled_at,shipped_at,quantity,status,customer,notes,created_at
63ea01fa-f86f-45e9-9645-a8b2bee52a27,Auto shipment 1189,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-01T00:00:00+00:00,2025-07-01T04:38:00+00:00,133,shipped,CUST-9245,synthetic,2025-06-30T00:00:00+00:00
e1120621-c8bd-49f1-b64a-6eec25a79535,Auto shipment 1190,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-06-18T00:00:00+00:00,2025-06-18T15:07:00+00:00,319,shipped,CUST-3047,synthetic,2025-06-17T00:00:00+00:00
1d2b5279-298d-4a3f-b6e2-f387c8230921,Auto shipment 1191,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-06T00:00:00+00:00,2025-07-07T04:48:00+00:00,382,shipped,CUST-1444,synthetic,2025-07-06T00:00:00+00:00
1253d1a2-69d2-43aa-810f-fb343f4631fb,Auto shipment 1192,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-19T00:00:00+00:00,2025-04-21T03:05:00+00:00,394,shipped,CUST-7511,synthetic,2025-04-20T00:00:00+00:00
c5d98d8f-fc0a-4d92-a97c-6c48b6788d1c,Auto shipment 1193,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-29T00:00:00+00:00,2025-07-29T04:31:00+00:00,370,shipped,CUST-6086,synthetic,2025-07-28T00:00:00+00:00
3894727b-da20-4b81-8e13-194729fdb4f2,Auto shipment 1194,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-03-03T00:00:00+00:00,2025-03-04T12:03:00+00:00,251,shipped,CUST-2975,synthetic,2025-03-03T00:00:00+00:00
39c1ebba-5df4-4463-ae81-0bde2f302d50,Auto shipment 1195,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-15T00:00:00+00:00,2025-07-16T01:12:00+00:00,483,shipped,CUST-7642,synthetic,2025-07-15T00:00:00+00:00
688f463c-d14c-419e-b71b-6bf7bef3b996,Auto shipment 1196,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-25T00:00:00+00:00,2025-09-25T19:46:00+00:00,292,shipped,CUST-2189,synthetic,2025-09-24T00:00:00+00:00
407324e0-fdf8-428d-ac43-db5402e61ebc,Auto shipment 1197,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-10-12T00:00:00+00:00,2025-10-13T07:11:00+00:00,149,shipped,CUST-9824,synthetic,2025-10-12T00:00:00+00:00
76d946ce-0028-43ca-bc55-a357a482a86b,Auto shipment 1198,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-15T00:00:00+00:00,2025-06-15T00:46:00+00:00,368,shipped,CUST-2924,synthetic,2025-06-14T00:00:00+00:00
3b0ee190-bf45-4957-b2fb-a0c81cb87579,Auto shipment 1199,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-10-26T00:00:00+00:00,2025-10-26T14:53:00+00:00,277,shipped,CUST-5380,synthetic,2025-10-25T00:00:00+00:00
b693c215-bd97-4caf-9c39-50a64c6d32ac,Auto shipment 1200,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-01-27T00:00:00+00:00,2025-01-30T02:45:00+00:00,395,shipped,CUST-9318,synthetic,2025-01-29T00:00:00+00:00
798da90a-6b3e-40fa-893c-1e185f59efc9,Auto shipment 1201,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-31T00:00:00+00:00,2025-09-03T12:29:00+00:00,259,shipped,CUST-9540,synthetic,2025-09-02T00:00:00+00:00
19eff2b2-94d6-4039-8dc0-7e6599a834b9,Auto shipment 1202,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-26T00:00:00+00:00,2025-08-27T06:37:00+00:00,471,shipped,CUST-4272,synthetic,2025-08-26T00:00:00+00:00
dfbc9ba9-a26e-4497-87fc-35019a05a5fc,Auto shipment 1203,78b74b5c-e459-4f23-b196-79e2b104375d,2025-05-10T00:00:00+00:00,2025-05-10T08:25:00+00:00,366,shipped,CUST-4775,synthetic,2025-05-09T00:00:00+00:00
f0e286e4-4fb4-4f58-a426-0f8ce5fb5eae,Auto shipment 1204,78b74b5c-e459-4f23-b196-79e2b104375d,2025-09-02T00:00:00+00:00,2025-09-02T06:42:00+00:00,377,shipped,CUST-1823,synthetic,2025-09-01T00:00:00+00:00
fe43c068-9ec4-4f01-8b0a-80d64c7174b3,Auto shipment 1205,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-17T00:00:00+00:00,2025-06-20T01:33:00+00:00,270,shipped,CUST-3089,synthetic,2025-06-19T00:00:00+00:00
4e752054-4778-466d-bdac-b305ffa7df25,Auto shipment 1206,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-01T00:00:00+00:00,2025-02-03T12:36:00+00:00,396,shipped,CUST-3637,synthetic,2025-02-02T00:00:00+00:00
f7511d53-7627-4bf5-97c9-77f4695633c7,Auto shipment 1207,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-25T00:00:00+00:00,2025-04-25T22:50:00+00:00,368,shipped,CUST-4184,synthetic,2025-04-24T00:00:00+00:00
48ee5f0a-a09c-47a9-988c-86934e213cb3,Auto shipment 1208,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-10-12T00:00:00+00:00,2025-10-12T10:41:00+00:00,175,shipped,CUST-3949,synthetic,2025-10-11T00:00:00+00:00
014ad70a-14bb-41ee-9758-e0ed0989f6f9,Auto shipment 1209,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-14T00:00:00+00:00,2025-01-16T16:33:00+00:00,373,shipped,CUST-6641,synthetic,2025-01-15T00:00:00+00:00
d088fad4-4282-4d78-aaff-5c18e48ae35a,Auto shipment 1210,78b74b5c-e459-4f23-b196-79e2b104375d,2025-08-13T00:00:00+00:00,2025-08-14T08:33:00+00:00,339,shipped,CUST-9942,synthetic,2025-08-13T00:00:00+00:00
bc151561-a942-44ce-9cb6-a88e20ee25a2,Auto shipment 1211,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-15T00:00:00+00:00,2025-01-18T14:08:00+00:00,396,shipped,CUST-9070,synthetic,2025-01-17T00:00:00+00:00
5378b890-cfef-46fd-b697-d3d40cc228d2,Auto shipment 1212,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-29T00:00:00+00:00,2025-01-02T04:54:00+00:00,245,shipped,CUST-9381,synthetic,2025-01-01T00:00:00+00:00
a9c0c922-30e0-4dc2-9051-a9433145b853,Auto shipment 1213,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-09T00:00:00+00:00,2025-01-12T16:32:00+00:00,119,shipped,CUST-4550,synthetic,2025-01-11T00:00:00+00:00
57adbbae-3f84-441e-a599-015736e0b6a3,Auto shipment 1214,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-03-16T00:00:00+00:00,2025-03-18T20:06:00+00:00,352,shipped,CUST-4390,synthetic,2025-03-17T00:00:00+00:00
0fbc0845-9cd1-4f6a-a995-60d40197f508,Auto shipment 1215,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-11T00:00:00+00:00,2025-02-12T19:35:00+00:00,225,shipped,CUST-9943,synthetic,2025-02-11T00:00:00+00:00
7c3d5980-4374-4430-b459-9e4756500ad9,Auto shipment 1216,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-17T00:00:00+00:00,2025-09-21T03:52:00+00:00,505,shipped,CUST-1527,synthetic,2025-09-20T00:00:00+00:00
0835585a-5622-44c5-8bb2-d2833e4d9e29,Auto shipment 1217,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-06T00:00:00+00:00,2025-03-09T13:10:00+00:00,432,shipped,CUST-8137,synthetic,2025-03-08T00:00:00+00:00
851a2447-b352-4a34-800b-e969a7e6862f,Auto shipment 1218,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-10-30T00:00:00+00:00,2025-11-03T06:44:00+00:00,199,shipped,CUST-7726,synthetic,2025-11-02T00:00:00+00:00
c6b5664e-730c-44b7-a722-b94a62294b8d,Auto shipment 1219,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-10-27T00:00:00+00:00,2025-10-29T22:50:00+00:00,171,shipped,CUST-9935,synthetic,2025-10-28T00:00:00+00:00
5b59a0ce-ef50-4b81-8c93-94b38b019473,Auto shipment 1220,78b74b5c-e459-4f23-b196-79e2b104375d,2024-11-22T00:00:00+00:00,2024-11-23T01:25:00+00:00,405,shipped,CUST-4693,synthetic,2024-11-22T00:00:00+00:00
41549303-a45a-4b90-b46d-8d628d94999b,Auto shipment 1221,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-10-03T00:00:00+00:00,2025-10-07T03:42:00+00:00,411,shipped,CUST-7148,synthetic,2025-10-06T00:00:00+00:00
9c9389b7-93ba-4fbe-85f7-8ddcf789ce4b,Auto shipment 1222,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-26T00:00:00+00:00,2025-06-28T07:20:00+00:00,292,shipped,CUST-1860,synthetic,2025-06-27T00:00:00+00:00
76536185-bd5b-4245-a6ba-225315e4c05b,Auto shipment 1223,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-26T00:00:00+00:00,2025-07-28T16:36:00+00:00,162,shipped,CUST-9659,synthetic,2025-07-27T00:00:00+00:00
1313c7a6-7a6a-442d-9320-2c9be71848fd,Auto shipment 1224,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-12T00:00:00+00:00,2025-08-15T01:43:00+00:00,331,shipped,CUST-9185,synthetic,2025-08-14T00:00:00+00:00
9da4b7fd-b7ea-48e4-939a-6fb31cd03a13,Auto shipment 1225,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-28T00:00:00+00:00,2025-03-02T07:13:00+00:00,191,shipped,CUST-6803,synthetic,2025-03-01T00:00:00+00:00
de0edccf-33a5-4c4b-9e1c-35ee206ae45e,Auto shipment 1226,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-13T00:00:00+00:00,2025-04-14T10:16:00+00:00,388,shipped,CUST-7951,synthetic,2025-04-13T00:00:00+00:00
5b7ff786-9ffa-4eef-9460-ace26d3086dc,Auto shipment 1227,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-10-24T00:00:00+00:00,2025-10-24T22:47:00+00:00,289,shipped,CUST-1637,synthetic,2025-10-23T00:00:00+00:00
cb6fb73f-6cdf-4963-b3b4-f99a4042b07f,Auto shipment 1228,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-29T00:00:00+00:00,2024-12-30T11:18:00+00:00,177,shipped,CUST-5137,synthetic,2024-12-29T00:00:00+00:00
3e73a547-ca7f-44b8-9543-d2d2e0e4aba6,Auto shipment 1229,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-09T00:00:00+00:00,2025-04-13T14:54:00+00:00,205,shipped,CUST-4961,synthetic,2025-04-12T00:00:00+00:00
83b753a8-c7d6-4713-a0de-f2f09a4db322,Auto shipment 1230,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-08T00:00:00+00:00,2025-06-10T15:06:00+00:00,315,shipped,CUST-5071,synthetic,2025-06-09T00:00:00+00:00
2c3d2523-d004-4ce7-ae90-cfa6934e5f8c,Auto shipment 1231,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-05T00:00:00+00:00,2024-12-05T15:05:00+00:00,419,shipped,CUST-4777,synthetic,2024-12-04T00:00:00+00:00
eb6d7330-e0fe-4401-bd1e-be32546f4f58,Auto shipment 1232,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-17T00:00:00+00:00,2025-09-21T03:21:00+00:00,283,shipped,CUST-7586,synthetic,2025-09-20T00:00:00+00:00
b2bc3c10-1ced-4c41-856f-d22b21c9d59f,Auto shipment 1233,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-03T00:00:00+00:00,2025-08-03T05:00:00+00:00,153,shipped,CUST-5146,synthetic,2025-08-02T00:00:00+00:00
2a7728d8-fc35-402b-87fb-946a6e656404,Auto shipment 1234,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-19T00:00:00+00:00,2025-09-22T08:14:00+00:00,237,shipped,CUST-2900,synthetic,2025-09-21T00:00:00+00:00
313ac947-be56-413f-b837-0f2e61ca29ba,Auto shipment 1235,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-11-17T00:00:00+00:00,2024-11-20T10:17:00+00:00,253,shipped,CUST-2810,synthetic,2024-11-19T00:00:00+00:00
054d5bd3-da95-40b3-bbc8-0e56092ec731,Auto shipment 1236,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-10T00:00:00+00:00,2025-07-11T17:13:00+00:00,464,shipped,CUST-5058,synthetic,2025-07-10T00:00:00+00:00
9d64135d-eb26-42be-8cc8-2a0c9d9c4a05,Auto shipment 1237,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-30T00:00:00+00:00,2025-01-02T03:55:00+00:00,211,shipped,CUST-6626,synthetic,2025-01-01T00:00:00+00:00
ee8fa50c-ca78-400b-ab48-2b3efbd451af,Auto shipment 1238,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-28T00:00:00+00:00,2025-10-01T20:20:00+00:00,250,shipped,CUST-8128,synthetic,2025-09-30T00:00:00+00:00
62570a1f-7ec7-47bd-b033-5a4ad60c2d7c,Auto shipment 1239,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-05-22T00:00:00+00:00,2025-05-22T09:57:00+00:00,453,shipped,CUST-5593,synthetic,2025-05-21T00:00:00+00:00
ee1c1b78-b3de-4a34-a233-174dd59036f9,Auto shipment 1240,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-10T00:00:00+00:00,2025-08-10T01:45:00+00:00,266,shipped,CUST-7583,synthetic,2025-08-09T00:00:00+00:00
019947dd-e880-4e09-b378-566db841abe2,Auto shipment 1241,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-13T00:00:00+00:00,2025-04-17T22:04:00+00:00,86,shipped,CUST-6600,synthetic,2025-04-16T00:00:00+00:00
a9c34e8d-0781-4fe6-bc4c-b0ca157cc9f4,Auto shipment 1242,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-19T00:00:00+00:00,2024-12-19T05:42:00+00:00,343,shipped,CUST-7413,synthetic,2024-12-18T00:00:00+00:00
a7c38b3e-73f0-4611-a365-83d9ec86c150,Auto shipment 1243,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-28T00:00:00+00:00,2025-05-29T18:54:00+00:00,142,shipped,CUST-6668,synthetic,2025-05-28T00:00:00+00:00
060f7454-8ef6-4a4d-a93b-b7309fe1cef6,Auto shipment 1244,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-04T00:00:00+00:00,2025-02-04T15:37:00+00:00,348,shipped,CUST-7849,synthetic,2025-02-03T00:00:00+00:00
1d3d44dd-c5c6-4f20-bc09-c54de4fb6933,Auto shipment 1245,78b74b5c-e459-4f23-b196-79e2b104375d,2025-10-02T00:00:00+00:00,2025-10-05T16:19:00+00:00,239,shipped,CUST-1115,synthetic,2025-10-04T00:00:00+00:00
4218434d-97cc-4a50-832c-1f75e00d439b,Auto shipment 1246,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-14T00:00:00+00:00,2025-02-14T02:08:00+00:00,265,shipped,CUST-5848,synthetic,2025-02-13T00:00:00+00:00
b287f94a-0a63-4008-b8d7-346247460182,Auto shipment 1247,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-19T00:00:00+00:00,2025-03-23T02:37:00+00:00,419,shipped,CUST-1389,synthetic,2025-03-22T00:00:00+00:00
adb48e8a-4a35-443b-9d54-b8e7f619915d,Auto shipment 1248,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-08T00:00:00+00:00,2025-04-11T02:43:00+00:00,451,shipped,CUST-8279,synthetic,2025-04-10T00:00:00+00:00
6ffea9db-9ebe-460a-93d3-8045b6a19943,Auto shipment 1249,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-26T00:00:00+00:00,2025-09-30T20:44:00+00:00,381,shipped,CUST-5812,synthetic,2025-09-29T00:00:00+00:00
d6bef17e-3338-490e-978a-e2847da43755,Auto shipment 1250,78b74b5c-e459-4f23-b196-79e2b104375d,2025-09-19T00:00:00+00:00,2025-09-19T13:31:00+00:00,407,shipped,CUST-7890,synthetic,2025-09-18T00:00:00+00:00
3089453a-a459-4648-bdef-4f80bec3eb7b,Auto shipment 1251,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-15T00:00:00+00:00,2025-04-17T21:00:00+00:00,206,shipped,CUST-1792,synthetic,2025-04-16T00:00:00+00:00
328dee4f-a783-402b-ba60-59f820858e61,Auto shipment 1252,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-12T00:00:00+00:00,2025-01-12T11:58:00+00:00,168,shipped,CUST-7236,synthetic,2025-01-11T00:00:00+00:00
5117f98c-3441-488d-a273-02f4d3e6a685,Auto shipment 1253,78b74b5c-e459-4f23-b196-79e2b104375d,2024-11-27T00:00:00+00:00,2024-12-01T09:51:00+00:00,398,shipped,CUST-6979,synthetic,2024-11-30T00:00:00+00:00
d928e51e-25e1-4136-bd5b-0e96dcf88912,Auto shipment 1254,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-27T00:00:00+00:00,2025-02-27T15:06:00+00:00,417,shipped,CUST-8783,synthetic,2025-02-26T00:00:00+00:00
9691df5c-3b9b-4876-9d60-161019d277c9,Auto shipment 1255,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-10T00:00:00+00:00,2025-09-13T05:13:00+00:00,348,shipped,CUST-1556,synthetic,2025-09-12T00:00:00+00:00
17574394-0abf-460c-8df6-df2598daddad,Auto shipment 1256,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-11T00:00:00+00:00,2025-03-15T08:48:00+00:00,242,shipped,CUST-5284,synthetic,2025-03-14T00:00:00+00:00
93f2979d-a09e-4786-8e91-ddaabd297493,Auto shipment 1257,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-19T00:00:00+00:00,2025-07-21T04:21:00+00:00,170,shipped,CUST-4600,synthetic,2025-07-20T00:00:00+00:00
e9882d76-3296-4ce1-9753-9fe0e6f6b8a6,Auto shipment 1258,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-07T00:00:00+00:00,2025-02-09T04:30:00+00:00,431,shipped,CUST-5333,synthetic,2025-02-08T00:00:00+00:00
9fcab8a2-1d2d-485a-a659-22736ec9b108,Auto shipment 1259,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-17T00:00:00+00:00,2025-04-20T19:40:00+00:00,136,shipped,CUST-5207,synthetic,2025-04-19T00:00:00+00:00
91240ddf-39b2-44e1-bc17-8190da44869d,Auto shipment 1260,78b74b5c-e459-4f23-b196-79e2b104375d,2025-10-03T00:00:00+00:00,2025-10-07T18:11:00+00:00,495,shipped,CUST-7664,synthetic,2025-10-06T00:00:00+00:00
a644feb0-390f-4e6f-ab59-fd21b337333f,Auto shipment 1261,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-30T00:00:00+00:00,2025-05-03T21:43:00+00:00,331,shipped,CUST-7410,synthetic,2025-05-02T00:00:00+00:00
0b9f0b84-9c36-445a-8450-a57857f60c1c,Auto shipment 1262,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-11T00:00:00+00:00,2025-02-12T15:40:00+00:00,542,shipped,CUST-7349,synthetic,2025-02-11T00:00:00+00:00
ab362325-44f4-48e7-96b4-732a189b4cee,Auto shipment 1263,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-07T00:00:00+00:00,2025-02-07T20:46:00+00:00,327,shipped,CUST-3401,synthetic,2025-02-06T00:00:00+00:00
7bb80c88-5776-4139-97c5-d1e6c4ebe505,Auto shipment 1264,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-10T00:00:00+00:00,2025-04-12T00:06:00+00:00,288,shipped,CUST-6773,synthetic,2025-04-11T00:00:00+00:00
47bb3e6d-1d0a-459d-a21c-fbd8cd45da7d,Auto shipment 1265,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-16T00:00:00+00:00,2025-06-16T02:47:00+00:00,226,shipped,CUST-8859,synthetic,2025-06-15T00:00:00+00:00
14f2dbb7-3c78-4ce5-80b2-ec97572a369e,Auto shipment 1266,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-07-18T00:00:00+00:00,2025-07-18T22:17:00+00:00,297,shipped,CUST-7991,synthetic,2025-07-17T00:00:00+00:00
2bd8e9bc-2f95-43d8-a497-be163001fa7c,Auto shipment 1267,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-04-22T00:00:00+00:00,2025-04-24T06:13:00+00:00,286,shipped,CUST-3432,synthetic,2025-04-23T00:00:00+00:00
fcba2721-ef68-4ad3-a501-7dd57eda4bf8,Auto shipment 1268,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-12T00:00:00+00:00,2024-11-13T12:25:00+00:00,243,shipped,CUST-3354,synthetic,2024-11-12T00:00:00+00:00
ab1cdd1f-b309-4bf8-a6e6-134ea48fb146,Auto shipment 1269,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-04-18T00:00:00+00:00,2025-04-19T01:29:00+00:00,272,shipped,CUST-1117,synthetic,2025-04-18T00:00:00+00:00
34b513c3-9c92-4ea1-bc69-ebccd002e109,Auto shipment 1270,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-25T00:00:00+00:00,2024-12-27T03:26:00+00:00,192,shipped,CUST-5336,synthetic,2024-12-26T00:00:00+00:00
2b350dd2-2ac0-4f36-aea3-501e684e62a4,Auto shipment 1271,78b74b5c-e459-4f23-b196-79e2b104375d,2025-10-08T00:00:00+00:00,2025-10-12T20:55:00+00:00,164,shipped,CUST-9380,synthetic,2025-10-11T00:00:00+00:00
cf591573-d23e-4f3e-92b5-5ad2774aa4fd,Auto shipment 1272,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-04T00:00:00+00:00,2025-02-05T14:57:00+00:00,316,shipped,CUST-5475,synthetic,2025-02-04T00:00:00+00:00
542cd51e-0aa2-4e8d-87d3-8b09b5a855a3,Auto shipment 1273,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-10-14T00:00:00+00:00,2025-10-18T20:10:00+00:00,87,shipped,CUST-7573,synthetic,2025-10-17T00:00:00+00:00
5e0995b6-aa6f-47bb-9dec-7f64a48494db,Auto shipment 1274,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-11T00:00:00+00:00,2025-06-11T19:04:00+00:00,385,shipped,CUST-9117,synthetic,2025-06-10T00:00:00+00:00
3c40076d-b930-4cf0-8b0d-d027baaf9d24,Auto shipment 1275,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-03-16T00:00:00+00:00,2025-03-17T16:12:00+00:00,303,shipped,CUST-5860,synthetic,2025-03-16T00:00:00+00:00
44d3074e-969b-42cd-954a-9cd51f43e792,Auto shipment 1276,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-19T00:00:00+00:00,2025-01-21T22:04:00+00:00,160,shipped,CUST-3798,synthetic,2025-01-20T00:00:00+00:00
09ecb399-ad6c-4dff-a493-f95e5e53c979,Auto shipment 1277,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-03-10T00:00:00+00:00,2025-03-12T11:10:00+00:00,169,shipped,CUST-3236,synthetic,2025-03-11T00:00:00+00:00
c568760f-b3e5-43ab-aa1f-6bca9482f4d0,Auto shipment 1278,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-27T00:00:00+00:00,2025-03-01T06:16:00+00:00,190,shipped,CUST-4347,synthetic,2025-02-28T00:00:00+00:00
830455cb-2b14-4205-bc3d-f060e8db4573,Auto shipment 1279,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-14T00:00:00+00:00,2025-04-14T12:45:00+00:00,336,shipped,CUST-2834,synthetic,2025-04-13T00:00:00+00:00
d592abad-7dcf-4039-984a-f61e99377470,Auto shipment 1280,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-06T00:00:00+00:00,2024-12-06T09:32:00+00:00,152,shipped,CUST-5685,synthetic,2024-12-05T00:00:00+00:00
ac32265d-58a7-4734-be51-d7f68bfb0c0f,Auto shipment 1281,78b74b5c-e459-4f23-b196-79e2b104375d,2025-10-11T00:00:00+00:00,2025-10-15T22:24:00+00:00,415,shipped,CUST-2855,synthetic,2025-10-14T00:00:00+00:00
94f683e0-349a-49f5-8ddb-2bdd1e306fda,Auto shipment 1282,78b74b5c-e459-4f23-b196-79e2b104375d,2025-11-04T00:00:00+00:00,2025-11-05T16:02:00+00:00,177,shipped,CUST-5639,synthetic,2025-11-04T00:00:00+00:00
a5baa932-13d7-42a5-b389-f38e972fc68e,Auto shipment 1283,78b74b5c-e459-4f23-b196-79e2b104375d,2025-10-25T00:00:00+00:00,2025-10-29T13:01:00+00:00,205,shipped,CUST-9634,synthetic,2025-10-28T00:00:00+00:00
e4149874-7edd-4588-8a17-c25ad67cac7f,Auto shipment 1284,78b74b5c-e459-4f23-b196-79e2b104375d,2025-05-05T00:00:00+00:00,2025-05-07T03:07:00+00:00,237,shipped,CUST-6594,synthetic,2025-05-06T00:00:00+00:00
0fe3d80a-b75a-495a-91ad-3029ebf53686,Auto shipment 1285,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-16T00:00:00+00:00,2025-06-16T08:44:00+00:00,507,shipped,CUST-3765,synthetic,2025-06-15T00:00:00+00:00
841a3551-79a4-488e-91bf-6c47c978ced0,Auto shipment 1286,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-03-16T00:00:00+00:00,2025-03-20T03:42:00+00:00,103,shipped,CUST-1072,synthetic,2025-03-19T00:00:00+00:00
196c5eaa-fcc3-4a3d-ac69-249e42743f61,Auto shipment 1287,78b74b5c-e459-4f23-b196-79e2b104375d,2025-03-16T00:00:00+00:00,2025-03-16T14:19:00+00:00,519,shipped,CUST-7766,synthetic,2025-03-15T00:00:00+00:00
a29e7bf3-5bdd-464f-bd5f-f1e087d99c74,Auto shipment 1288,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-03T00:00:00+00:00,2024-12-03T15:18:00+00:00,327,shipped,CUST-2376,synthetic,2024-12-02T00:00:00+00:00
dcf6e2ce-ca3c-4622-ae6c-f9138fedd0b6,Auto shipment 1289,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-11-11T00:00:00+00:00,2024-11-12T04:55:00+00:00,182,shipped,CUST-2366,synthetic,2024-11-11T00:00:00+00:00
7cdea3bd-9019-4e3c-9185-2f3fdd1ab843,Auto shipment 1290,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-01T00:00:00+00:00,2025-06-04T14:47:00+00:00,325,shipped,CUST-7164,synthetic,2025-06-03T00:00:00+00:00
8dca2696-325f-4bb5-a788-c8cdd62b5bad,Auto shipment 1291,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-03-18T00:00:00+00:00,2025-03-18T10:43:00+00:00,417,shipped,CUST-4889,synthetic,2025-03-17T00:00:00+00:00
74eeff3e-4322-4846-a695-d69e773a4d46,Auto shipment 1292,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-27T00:00:00+00:00,2025-01-28T18:16:00+00:00,504,shipped,CUST-5112,synthetic,2025-01-27T00:00:00+00:00
